title,link
Service to Man is Service to God | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/gCwMp602lVs
"Do not expect God to do everything | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/RmkRUTR3u_s
"Both Paupers and Millionaires have this in Common | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/Nsh39rZxzrc
"Negative Vision & Positive Vision | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/Do8oRYNPgnc
"If you want to know God's Name... | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/9jY98maACeE
"There is 'Hridayam' in everyone | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/skdYz7rZ7YY
"This is the Aim of All Sadhanas | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/6EbT9GnvM-8
"These two should go together. What are those two? | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/GvzNoXvrARg
"'I' is not singular. How is it collective? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/L6AbPkMnKbk
"People Ruin Their Lives Because of This | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/KNdBXBpP-pQ
"Fire, Sun and Moon in Rama's name | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/fEdZqIngMRQ
"It is not the eye that sees. So what sees? | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/mh7Aud1Y7cw
"The Main Objective of a Spiritual Path | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/2QyYp8PczqQ
"Self-Effort: An Absolute Necessity | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/bk3ptRexhe4
"Do not make your vision unsacred by wicked thoughts | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/CGF8cOFLTKg
"Who comes before God? | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/PeErcHJFPAA
"What happens when the five senses are misused? | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/5fDfvhGj7PY
"Who Can Comprehend the Divinity of an Avatar? | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/v1k0kIlMSgI
"Spiritual pursuits are essential—but to what extent? | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/fc9ccN1decc
"You cannot limit God to a form | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/0yvIupla5rA
"The Secret to Bhakti and Jnana: Repetition | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/Dt2ONDmZpXc
"This is the Crown that Good People Wear | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/S3uJTf00Bao
"What confers true luxury in life? | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/tiFOSo6R1Ns
"What happens when we blame or accuse someone? | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/cu54a-Vz-fg
"What is the one switch behind our eyes, ears and tongue? | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/MTHAVinRWY4
"Tulsidas's response to Meera's letter | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/Jm1OKZHyRfo
"Scientists deny God's existence, but... | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/3BuyzpGI7z4
"The Inner Significance of a Vyakti (Individual) | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/AsvVRlOZeUE
"Will you worship God in any form? | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/ksOlhC9qV6c
"Why do we light deepams on Deepavali? | Sri Sathya Sai Speaks | Oct 28, 1989",https://www.youtube.com/shorts/yuQRt1BxA0Y
"Who is 'Narakasura'? | Sri Sathya Sai Speaks #Shorts #Deepavali | Oct 28, 1989",https://www.youtube.com/shorts/caUO5qlRJ98
"Pain & Pleasure is of your own making | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/CJE4Khx4Zsg
"During pain and suffering, remember this | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/1Ug4K1Jd8U8
"Of the 9 Paths of Devotion, Which is the Most Important? | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/6ZZsEQkcCMc
"What is the first name of God? | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/liQxxXV2zes
"You pray but don't get results? Swami Explains Why | Sri Sathya Sai Speaks | April 05, 1998",https://www.youtube.com/shorts/5A3LXkepJNc
"How Should One Dress | Sri Sathya Sai Speaks | July 19, 1997",https://www.youtube.com/shorts/AQIbO3iWQKU
"Truth is not Indian, Pakistani, or American | Sri Sathya Sai Speaks | Aug 21, 2002",https://www.youtube.com/shorts/GtH5_7EzDDU
"A Man with the Qualities of an Ignorant Dog | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/Gd2KIV2b5R0
"You Love Your Own & Hate Others. Why? | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/axen6vV1E7U
"Swami's Advice on How to Earn Respect | Sri Sathya Sai Speaks | August 21, 2002",https://www.youtube.com/shorts/aR5_sCXbz5s
"Which path keeps us away from God? | Sri Sathya Sai Speaks | Apr 5, 1998",https://www.youtube.com/shorts/i1_MB77XASI
"Where is God? | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/bSdwUjl4ho4
"Today's man is filled with ego, lacking both truth and love | Sri Sathya Sai Speaks | July 29, 1988",https://www.youtube.com/shorts/iia-qbHn9h4
"Why Do Avatars Descend on Earth? | Sri Sathya Sai Speaks | July 29, 1988 #AvatarDeclarationDay",https://www.youtube.com/shorts/G4QEIaL8oHw
"Obey My Command, it is good for you | Sri Sathya Sai Speaks | Mar 10, 1989 Avatar Declaration Day",https://www.youtube.com/shorts/5ixQl8zwNFA
"What is dear to Swami? | Sri Sathya Sai Speaks | Avatar Declaration Day | Nov 23, 1994",https://www.youtube.com/shorts/2KSyjW592qc
"In spirituality, there is only one subject. What is that? | Sri Sathya Sai Speaks | Nov 18, 1999",https://www.youtube.com/shorts/PKME32P5Z_c
Every thought that arises from our mind is prompted by God | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/GQlp81-q5Cg
Noble Saints and Pilgrimage Visits Couldn't Satisfy Buddha | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/vMZdxu_D9M0
What is the Inner Significance of the Veda | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/PxrrzJ20UjU
How to attain Atmic Knowledge | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/oErvdj30SiI
Wealth is Not Just for Filling Your Stomach | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/JkDd5lUyDEw
"Wherever you are,  God will come to your rescue | Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/TcXY6Nab1x0
The Power of Navaratri | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/ElkYjNcuc4g
A man with a dual mind is half-blind | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/iLadNaibjYE
Bhava Sankeerthana: Inspiring Examples from Devotees | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/TFvOWbMwBoE
He Removes Our Madness — But What Kind of Madness? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/Wqu7zP3Dl1Y
It Is Okay to Have Doubts About God's Attributes | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/q6UMgYB9sQg
Turn Pain and Praise into Bliss with This Simple Practice | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/szJlmJ7Q16c
Love is Our Form | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/Da6WFeFJJjs
Offer & Dedicate Everything to God | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/j2lDIhPThaY
What is Sadhana | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/g4uqSloDoLQ
Why Does God Descend on Earth? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/yDCZRVIDwQk
What is Saptaha & Why is this Undertaken? | Sri Sathya Sai Speaks |,https://www.youtube.com/shorts/6LmPODqP4O8
Why is this Yajna performed? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/sidPaZ1iIbU
9 Forms of Devotion | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/FVleWCu6HlU
The Essence of the Upanishads (Dasara) | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/ALsISXXdxMA
The Essence of the Upanishads (Dasara) | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/xSVpCoGN1Z4
One most important thing we should recognise is | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/XukKlg60qvs
When Do Students Truly Respect a Teacher | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/OA4dAVewNr8
Never Wish Harm Upon Anyone | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/o5QPNm2IklQ
"Teachers Today - More Pay, Less Teaching – Is It True Sacrifice? |  Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/FdsdIOnSdQ0
Potato & Chapati Words Won't Fill Your Stomach | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/oaev3xoXTvg
What does Bhagawan want from us? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/2naMMS4xStQ
What are the Objectives of Human Life? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/4ZK-wpt6z-o
Don't You Have a Little Gratitude and Appreciation for Swami? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/PsH-r202qn8
"Where do hatred, jealousy, and other negative emotions arise from? | Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/tN2vjJ2fFjw
When There is No Understanding There is No Communication | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/i6-GLv3e_vM
Do not hate anyone | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/VPB3N1C8dH8
Everything Should be in Limit | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/7KbxZpmqY74
"What transformed Sage Vishwamitra from Rajarshi to Brahmarshi? | Sri Sathya Sai Speaks Aug 21, 2002",https://www.youtube.com/shorts/tRYn5EabOUw
"Kerala is Punyabhumi, - The Land of Merit | Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/Frw7NMTbpfg
Bali's Unwavering Promise to Lord Narayana | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/xxPeydlk4zU
Why should Vamana come in the form of a dwarf | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/nIr1AW-LHcY
Reason for one's ego and how to kill it | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/w9NUxmulFvc
"Rama as an Ideal for Students | Sri Sathya Sai Speaks | May 21, 1996 #Shorts",https://www.youtube.com/shorts/moys0j2EaCY
"Rama's Query Getting Cleared by Vishwamitra | Sri Sathya Sai Speaks | May 21, 1996",https://www.youtube.com/shorts/V51jRhNSrm4
Nature is Part of God | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/QsDZSAZesGk
Radha Ashtami | Krishna's Sacrifice For Radha | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/Z7tMraIbwII
What does Swami expect from His students? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/gV7hj_DHGT8
Lord Ganesha is Worshipped Beyond Bharat| Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/Qj_esjdci2g
"Lord Rama on Who Should Not Be Killed | Sri Sathya Sai Speaks | May 21, 1996",https://www.youtube.com/shorts/5bq81-8Rtpc
What is permanent & changeless | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/vWqR6yU_SQY
Students today prefer reading novels over 'His'Story | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/uEdUV8-zG6g
Pray to Lord Ganesha to Remove All Obstacles | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/2UtxZSIWz_A
Ganapati Chaturdashi Meaning | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/s3Re1UBd3_c
Who is Ganesha | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/pwXjvzrEkDA
What does Ganesha's Mooshika (Mouse) Symbolise? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/da1W-d2HkZM
How Should we Pray to Ganesha | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/4mNLh7vprrA
Obesity makes the heart weak | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/GuJTann5hCU
Lord Ganesha Has No Master Over Him | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/1RS7x8fbmJk
Who is Ganapati (Ganesha) | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/bWT-dkyhPRI
"With Ego, Service Loses Its True Meaning | Sri Sathya Sai Speaks #Shorts  Nov 20, 2000",https://www.youtube.com/shorts/yvOBHdhJiEg
Gopikas Were Not Afraid of Their Mothers-in-Law for Krishna | Sri Sathya Sai Speaks |,https://www.youtube.com/shorts/yn5vV6IpP2w
"Education is not merely for securing a job | Sri Sathya Sai Speaks #Shorts | March 10, 1990",https://www.youtube.com/shorts/fwY2tYbk1cU
Krishna Appeared to Suguna | Sugunaku Kanipinchenanta | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/-wocSn0YRAk
Swami Singing - Lord Krishna Eating Mud | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/s3QMTTM_9r0
Lord Krishna Described - Nallani Vaadu | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/7jPHh2vqIt4
"Who Are the 16,000 Wives of Lord Krishna? | Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/K9B1vQomZVk
'Bless me with Difficulties' -  Kunti's Wish to Lord Krishna | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/BthqOEkZT8w
The Gopikas' Deep Sorrow in Separation from Lord Krishna | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/W-XUe4rxMiI
"O Krishna, Can We Ever Understand Your Divine Mystery? | Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/2f4lo84nNtI
Contemplate on the Name of Krishna | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/dHlh8e_p-yE
"Krishna Opened His Mouth to Reveal 14 Worlds to Mother Yashoda | Sri Sathya Sai Speaks |May 21, 1996",https://www.youtube.com/shorts/l16GGzAkEvU
"Krishna First, Myself Last | Sri Sathya Sai Speaks #Shorts | Feb 05, 1990",https://www.youtube.com/shorts/yjXHlLGmqcY
"What Good Are We Doing to The Society? | Sri Sathya Sai Speaks #Shorts | March 10, 1990",https://www.youtube.com/shorts/suWfz9Curjo
"""No one has the right to criticise My actions""| Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/vaXl5Fple5Y
Swami doesn’t expect anything from anyone | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/PMT6wgRtCW0
"No one can  come in between God & His work | Sri Sathya Sai Speaks #Shorts | March 10, 1990",https://www.youtube.com/shorts/yJWFPtZ8z9I
Mental tension is responsible for ill health | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/ujVuYxBdvLY
Swami blessing 'Samasta Lokah Sukhino Bhavantu' | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/nhcP73Z4egs
mano mūlaṃ idaṃ jagat | The World is Projection of Your Own Mind | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/SV01uTdsXf8
Your negative thoughts will only harm you | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/w2doC8ppgMI
Do Not Watch TV & Listen to the Radio While Eating Food | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/35_tDqGCSGA
Talk Sweetly & Help everyone | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/a9nSnYxBmk4
"You are not one but three | Sri Sathya Sai Speaks #Shorts | Feb 05, 1990",https://www.youtube.com/shorts/Kw3XFCBJo-c
"When will our nation progress? | Sri Sathya Sai Speaks #Shorts | Feb 05, 1990",https://www.youtube.com/shorts/xMZsvjcsQmo
"Bha, Ra, Ta (Bharata) - Meaning | Sri Sathya Sai Speaks | Nov 21, 1999 #Shorts",https://www.youtube.com/shorts/qgsbDtLCuLQ
"I am Bharatiya, a Citizen of Bharat | Sri Sathya Sai Speaks #Shorts | Nov 21, 1999",https://www.youtube.com/shorts/6DH5QoMcLcU
"Bhagawan Talking About Himalayas (Inner Significance) | Sri Sathya Sai Speaks #Shorts | Nov 21, 1999",https://www.youtube.com/shorts/Dw_4zaoQKl0
"Who is a True Bharatiya, a Citizen of Bharat | Sri Sathya Sai Speaks #Shorts | Nov 21, 1999",https://www.youtube.com/shorts/FiZadnE4yNo
It is a Privilege to be born in Bharat | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/lmIbrkxM2nI
"Janani Janmabhūmishcha | Mother & Motherland | Sri Sathya Sai Speaks | Feb 05, 1990",https://www.youtube.com/shorts/HALeNeJUCn4
"Nations are many, Earth is one | Sri Sathya Sai Speaks #Shorts | Nov 21, 1999",https://www.youtube.com/shorts/N6Jt9hvxoeE
"Countries may differ, but the Atma remains unchanged | Sri Sathya Sai Speaks #Shorts | Nov 21, 1999",https://www.youtube.com/shorts/wqaBucQSWk4
"सत्यं ब्रूयात (Satyam Brūyat) - Practice Truth | Sri Sathya Sai Speaks #Shorts | Nov 21, 1999",https://www.youtube.com/shorts/VFwav8P3OrY
"What the Country Needs Today? | Sri Sathya Sai Speaks #Shorts | Nov 21, 1999",https://www.youtube.com/shorts/NOngvAMGY8Y
"Wherever you stay, I will come there and protect you | Sri Sathya Sai Speaks #Shorts | Nov 21, 1999",https://www.youtube.com/shorts/_YFfvQJD7yw
"Less Luggage More Comfort | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/eZ8aXZv3GEc
Morality is the most essential for this world | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/sHx4lvb6yS0
"Your food is responsible for Anger, Lust & Greed | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/huEAJzZq2HE
"Recognise the Divinity Within | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/keb0JB19740
"You gain immense respect by serving others | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/nJBb0bmd9SY
"Service - The Bridge Across Life's Ocean | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/sKkjWwzCHDg
Swami Doesn't Say EHV but 3HV | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/wrbC_LaptOg
"Sacred Young Men & Women are My Best Friends | Sathya Sai Speaks #HappyFriendshipDay | Nov 21, 1999",https://www.youtube.com/shorts/e2cKUhTBfP8
God is your Old FRIEND | Sri Sathya Sai Speaks #Shorts #HappyFriendshipDay,https://www.youtube.com/shorts/rJ-exQdzSDM
"How to become Swami's Close Friend | Sathya Sai Speaks | Nov 21, 1999",https://www.youtube.com/shorts/x7ZdbjC19dM
Be at peace while eating and at all times | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/NMKhyyOyRCs
"Why Service is Most Essential | Sri Sathya Sai Speaks #Shorts | Nov 20, 2000",https://www.youtube.com/shorts/TNdmHxDtzCY
"Shut Your Mouth, Open Your Heart | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/plB6Al5OOqs
"Mind is a Bundle of Desires | Sri Sathya Sai Speaks #Shorts | Aug 01, 1996",https://www.youtube.com/shorts/Wqpz5SNsThA
"Serving Others is Serving Yourself | Sri Sathya Sai Speaks #Shorts | Nov 20, 2000",https://www.youtube.com/shorts/fEMZnuYqS9I
"I have nothing to gain from you |Sri Sathya Sai Speaks | March 10, 1990",https://www.youtube.com/shorts/zPHL27Lilug
"What is Spirituality? Explained in Simple Words | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/H_vOdzSFOEI
"Serve the Poor and Needy | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/tAmh_r_PCiU
"""I will talk to those who follow my words and show discipline"" | Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/CZ6oP8R-yJM
"God is Hridayavasi | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/7_UtZgo6i4o
"Outward Hello, Inward Hollow - Today's Youth Relationships | Sri Sathya Sai Speaks | Nov 18, 1999",https://www.youtube.com/shorts/rLqK9x5HE_Q
"Why Fear Others When Doing Good? | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/TBhoaEf4mTA
The Futility of Knowing Everything but the Essential | Sri Sathya Sai Speaks | #Shorts,https://www.youtube.com/shorts/1vW9iXFkHkE
A Weak Person Achieves Nothing | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/U_8DUhMkBUY
"What is the Purpose of Our Birth | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/AcDfdv1CZw4
"What is the mistake of being the servant of God? | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/T6MoIjnT0cc
"Whatever you utter with love will become Truth | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/0Wi6Fpjanjc
"The Highest Sadhana is to Transform Love Into Service | Sri Sathya Sai Speaks | Nov 18, 1999",https://www.youtube.com/shorts/GvRrnqV8o60
"Serve God with Courage | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/UAFUKHjwnto
"The Pointlessness of Knowledge Without Self-Understanding | Sri Sathya Sai Speaks | Nov 18, 1999",https://www.youtube.com/shorts/iIYcgIvnhyI
"""You Serve, I'll Handle Your Difficulties"" | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/K6asM4qIZw0
"Youngsters Ashamed to Take God's Name but Sing Cinema Songs | Sri Sathya Sai Speaks | July 19, 1997",https://www.youtube.com/shorts/XYH3R8SOkaM
"Who is Guru? | Sri Sathya Sai Speaks #Shorts | July 20, 1997",https://www.youtube.com/shorts/5K0_jqM6FN0
"What is Vyasa Poornima | Sri Sathya Sai Speaks #Shorts | July 20, 1997",https://www.youtube.com/shorts/YhBD-VQX2FI
"The True Guru is God Alone | Sri Sathya Sai Speaks #Shorts | July 20, 1997",https://www.youtube.com/shorts/YlU7gmRB_J4
"Difference Between a Guru & a Teacher | Sri Sathya Sai Speaks #Shorts | July 20, 1997",https://www.youtube.com/shorts/4Zk74P-l9N0
"Who is the Guru of Emperor Bali | Sri Sathya Sai Speaks #Shorts | July 20, 1997",https://www.youtube.com/shorts/dOkAWCiNJiA
"Youth Embarrassed to Travel to Puttaparthi | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/RZgFnGfQgi4
"Life's journey transforms from 'I' to 'We' | Sri Sathya Sai Speaks #Shorts | Nov 18, 1999",https://www.youtube.com/shorts/R_CBLkxZ1kk
"Is God Only Present in Badrinath, Kedarnath & Prasanthi | Sri Sathya Sai Speaks | July 19, 1997",https://www.youtube.com/shorts/aYiM8snHs7E
"Don't Waste This Golden Age |  Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/a7O3JqnJaJ0
"The body is an earthen pot but filled with nectar | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/-4JKEoyFjKg
"Character is Very Important | Sri Sathya Sai Speaks #Shorts | July 19, 1997",https://www.youtube.com/shorts/ng_gLxkrPe4
"The effect of delusion (Maya) | Sri Sathya Sai Speaks #Shorts | May 21, 1996",https://www.youtube.com/shorts/HznqqjVK_V8
"Man believes in everything but God | Sri Sathya Sai Speaks #Shorts | March 10, 1990",https://www.youtube.com/shorts/2iNEY7V70P8
"Proximity to God is the Real Wealth | Sri Sathya Sai Speaks #Shorts | May 21, 1996",https://www.youtube.com/shorts/j2ABsCYuGKo
Knowledge Without Character is a Powerful Evil | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/fh0BopA8IiA
"Rama is the tree, and we are all its branches | Sri Sathya Sai Speaks | May 21, 1996 #Shorts",https://www.youtube.com/shorts/W5NXnYUW_70
"Forgetting God is a Sin | Sri Sathya Sai Speaks #Shorts | March 10, 1990",https://www.youtube.com/shorts/TXbo8rdvU0I
"Annamaya Kosha, Pranamaya Kosha and 3 More (Sheaths) of Man | Sri Sathya Sai Speaks | Oct 28, 1989",https://www.youtube.com/shorts/m05XKdQf02s
"Surrender to God | Sri Sathya Sai Speaks #Shorts | July 20, 1997",https://www.youtube.com/shorts/aAaQ19cIDQI
"God is One | Sri Sathya Sai Speaks  | July 20, 1997",https://www.youtube.com/shorts/-iQIBQ-EBHU
"What are the 5 Koshas (Sheaths) of Man | Sri Sathya Sai Speaks #Shorts | Oct 28, 1989",https://www.youtube.com/shorts/EDAmdUw54W4
Can love coexist with hatred? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/JHBmrSJNrfQ
"Worldly Peace Vanishes in a Moment | Sri Sathya Sai Speaks | May 21, 1996 #Shorts",https://www.youtube.com/shorts/Kj9Ga_lfMtA
"Why do the rich and powerful lack mental peace? | Sri Sathya Sai Speaks | May 21, 1996",https://www.youtube.com/shorts/0rELpNDzl84
"Wishing Well for All | Sri Sathya Sai Speaks #Shorts | March 12, 2002",https://www.youtube.com/shorts/W7Y9Ml0-AG8
"The whole universe is the very form of God | Sri Sathya Sai Speaks #Shorts | April 11, 2003",https://www.youtube.com/shorts/kjC5a28lURw
The Power of Association: Influences for Good and Bad | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/ONYJMWZ1SKk
"The Perfect Definition of Truth | Sri Sathya Sai Speaks #Shorts | Nov 20, 1993",https://www.youtube.com/shorts/wY5TPViFEws
"The simplest way to get rid of bad qualities | Sri Sathya Sai Speaks #Shorts | March 12, 2002",https://www.youtube.com/shorts/StmsfYW1-L0
"Meaning of 'Rama' | Sri Sathya Sai Speaks #Shorts | April 11, 2003",https://www.youtube.com/shorts/N35y4hm9EAw
"What Causes Restlessness in the World? | Sri Sathya Sai Speaks #Shorts | Oct 28, 1989",https://www.youtube.com/shorts/rSEp0kkJhFs
"Keep your mind radiant and full, like the Full Moon | Sri Sathya Sai Speaks | July 20, 1997",https://www.youtube.com/shorts/BViCseFQrq4
Be Hungry for God's Love | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/WGdauthciTk
"Bharata's Love & Respect for Rama | Sri Sathya Sai Speaks #Shorts | April 11, 2003",https://www.youtube.com/shorts/hxZ7KcTiJCg
"Selfish Men, Selfless Men & Ordinary Men | Sri Sathya Sai Speaks #Shorts | March 10, 1990",https://www.youtube.com/shorts/80badV2Yh2E
"Which is Better- A Hand That Puts Off 100 Candles or Lights 1 | Sri Sathya Sai Speaks | Oct 28, 1989",https://www.youtube.com/shorts/aIa7WL3nsAc
